index,Laplacian_Variance,Output
2096,12515.194928112454,1
2097,1802.2208239994407,1
2098,3138.153437666048,1
2099,17204.136849790382,1
2100,15719.875799045638,1
2101,14964.502483262888,1
2102,9492.870510835637,1
2103,15340.435049869187,1
2104,15698.87269403755,1
2105,11274.591422020896,1
2106,5361.043536193873,1
2107,17563.620056508727,1
2108,11925.643348727719,1
2109,5435.322730283893,1
2110,2686.79818214385,1
2111,12491.861967498571,1
2112,14416.125258070046,1
2113,10602.010818274395,1
2114,9327.80193750088,1
2115,4101.543135940677,1
2116,9137.457576518473,1
2117,11108.927528131431,1
2118,3111.647772821525,1
2119,14967.657233314047,1
2120,14437.058680369237,1
2121,2245.618644192129,1
2122,3299.7270054826386,1
2123,14979.832159189295,1
2124,7187.692014644495,1
2125,8543.66574147862,1
2126,12428.934970569651,1
2127,11951.506450127119,1
2128,7147.811752514902,1
2129,15988.700974826435,1
2130,17228.1139895158,1
2131,2190.1898801945435,1
2132,534.1463493441358,1
2133,14873.435666360265,1
2134,14279.64430554216,1
2135,13847.785939185214,1
2136,8666.258189265023,1
2137,8655.622194221249,1
2138,14042.08473073406,1
2139,16793.86142653214,1
2140,10275.394654463307,1
2141,852.51110304348,1
2142,12987.515609776996,1
2143,17662.237688605965,1
2144,19651.366612331316,1
2145,3090.3824689045196,1
2146,16108.493607741078,1
2147,14759.453250643075,1
2148,10974.916111145996,1
2149,13964.521972572524,1
2150,7263.016108887755,1
2151,18558.41321210274,1
2152,4328.992383356599,1
2153,8780.12212614309,1
2154,3228.217397634281,1
2155,9683.37767388201,1
2156,14353.969586129311,1
2157,4827.848996084977,1
2158,10096.255847750554,1
2159,1938.0370765421585,1
2160,17607.855248793974,1
2161,16436.89830172686,1
2162,2819.5330585244233,1
2163,7898.786905372211,1
2164,5118.316357122119,1
2165,17768.21666262926,1
2166,13406.404553266653,1
2167,13659.57677916162,1
2168,5893.075031024947,1
2169,7925.954545384799,1
2170,16606.580061382545,1
2171,9163.11552981947,1
2172,15954.10590182505,1
2173,11840.023073266075,1
2174,16868.208958119183,1
2175,4336.233534402433,1
2176,5279.178148980372,1
2177,4929.0953273716905,1
2178,3121.4982378660056,1
2179,17536.781609876176,1
2180,16896.162935830605,1
2181,9340.945396360492,1
2182,6667.729479734769,1
2183,19918.95803532127,1
2184,5174.624965480107,1
2185,6665.976794266081,1
2186,14667.048260091979,1
2187,9829.4053246858,1
2188,12023.796556544581,1
2189,8430.915908252055,1
2190,14378.762796852576,1
2191,520.7856551728165,1
2192,18007.265192539486,1
2193,16017.55960843574,1
2194,473.5664720535221,1
2195,6176.200638891036,1
2196,8034.830516150148,1
2197,2848.766391698679,1
2198,15634.537810263688,1
2199,9840.828194253558,1
2200,3218.263905894208,1
2201,6175.560167423806,1
2202,15974.18731535724,1
2203,3747.802457878672,1
2204,1655.0874979854952,1
2205,16244.868414479792,1
2206,12370.64391772526,1
2207,10230.170900638517,1
2208,19211.197358641297,1
2209,16718.949364622564,1
2210,11835.665249784019,1
2211,16730.125631113628,1
2212,6905.951768259572,1
2213,14711.78228147581,1
2214,17324.017189926617,1
2215,3596.8772638409646,1
2216,17811.55335889001,1
2217,15311.223820453686,1
2218,17091.60398170871,1
2219,11800.109290199533,1
2220,11870.87291837925,1
2221,11729.18684217004,1
2222,14809.17974894112,1
2223,11772.907358067998,1
2224,16786.926303914013,1
2225,869.8262819937175,1
2226,4522.426208400835,1
2227,12147.276237214584,1
2228,4228.5056477982125,1
2229,8640.881432058372,1
2230,12576.74360830192,1
2231,17649.80960946429,1
2232,2508.0706986189634,1
2233,8573.562049879238,1
2234,2288.5342129651904,1
2235,11666.261632406578,1
2236,394.3425451692246,1
2237,8346.99045628831,1
2238,14204.938078971358,1
2239,10205.585973536829,1
2240,15970.915502222377,1
2241,1507.4641749271111,1
2242,1315.8112116255072,1
2243,11516.671573345908,1
2244,2601.9578783527245,1
2245,864.6140968406761,1
2246,8321.383115599207,1
2247,6050.395983579466,1
2248,8045.441199465383,1
2249,8662.983124898417,1
2250,10272.034641876211,1
2251,10233.549117856306,1
2252,19032.94401484538,1
2253,17592.1808744573,1
2254,2010.9209261294232,1
2255,1814.1250512331785,1
2256,6907.350696514601,1
2257,11088.418235231788,1
2258,2785.1249898391784,1
2259,1363.2941087070783,1
2260,18736.614285221596,1
2261,15765.788374584177,1
2262,15189.134271044315,1
2263,17558.572457623653,1
2264,12166.746345256142,1
2265,10187.364164682935,1
2266,15492.572161890808,1
2267,7060.576109082828,1
2268,7486.3791915758175,1
2269,1363.9221839344673,1
2270,20611.071314804998,1
2271,12138.270330177447,1
2272,4059.610143695974,1
2273,17063.102949486627,1
2274,2960.6687767576973,1
2275,13360.203954862818,1
2276,7313.892507293989,1
2277,12783.886052664648,1
2278,1663.2881477135247,1
2279,18438.96116242162,1
2280,4415.629371222535,1
2281,4817.578626991082,1
2282,13080.319513861252,1
2283,15626.89832424761,1
2284,16327.684633094208,1
2285,1545.2133385990296,1
2286,16616.136193838847,1
2287,6363.293851412376,1
2288,11748.216666274584,1
2289,11957.653226365383,1
2290,9157.229618158235,1
2291,16250.711325775135,1
2292,8422.442408775458,1
2293,3895.4496445329146,1
2294,6869.65052530298,1
2295,18244.530353000566,1
2296,8536.09872573551,1
2297,6701.003103700281,1
2298,4177.355586806061,1
2299,12972.338409274898,1
2300,9991.020280014312,1
2301,19055.529965835674,1
2302,15260.06827545151,1
2303,18248.912903597637,1
2304,17875.83885134543,1
2305,11927.296452224726,1
2306,7095.081392764711,1
2307,16018.785715187256,1
2308,11716.035521346816,1
2309,3540.898376403857,1
2310,2433.532169379746,1
2311,8942.026276852675,1
2312,5012.432773279211,1
2313,16256.586569917106,1
2314,19586.102625345764,1
2315,16491.13936819265,1
2316,13156.66148302085,1
2317,12986.297842751885,1
2318,1057.9801840405778,1
2319,7946.088757253748,1
2320,16123.187881558999,1
2321,2458.4224038007633,1
2322,13569.445375928426,1
2323,12376.481696195477,1
2324,3232.5694159705795,1
2325,5072.3298414137125,1
2326,10685.328968123327,1
2327,14501.928097225698,1
2328,6189.032371164934,1
2329,10719.815653521855,1
2330,10784.65823916597,1
2331,6571.235421962224,1
2332,10071.431724193943,1
2333,16668.693107938485,1
2334,3987.533901766706,1
2335,3312.3532614226738,1
2336,10599.449469541138,1
2337,13758.50187520708,1
2338,2850.7334016525215,1
2339,10557.595909209464,1
2340,14591.857671619491,1
2341,17789.20154707162,1
2342,15963.289912541191,1
2343,5817.705179570016,1
2344,13749.593656578341,1
2345,13227.382195535418,1
2346,13100.892353700878,1
2347,13583.809616662285,1
2348,13323.32757033498,1
2349,2379.7743488256147,1
2350,19195.064666049966,1
2351,13139.598866656874,1
2352,15607.691743050522,1
2353,18047.755606622526,1
2354,3337.9196410654945,1
2355,10828.943494507306,1
2356,19354.895604976893,1
2357,11570.494087470375,1
2358,17602.47668592659,1
2359,14122.025364751249,1
2360,8862.891878512506,1
2361,17462.95456070385,1
2362,17925.807977513075,1
2363,7794.677847673768,1
2364,7764.658458887289,1
2365,4093.818361233513,1
2366,2842.2084143334937,1
2367,614.9756494239003,1
2368,15062.923069819219,1
2369,16750.905857585927,1
2370,6763.367362625123,1
2371,9903.284701583168,1
2372,4481.107332777639,1
2373,11215.450717457492,1
2374,11412.10007743255,1
2375,8020.203227954924,1
2376,1834.4234998174438,1
2377,19463.60439113207,1
2378,624.2186789420131,1
2379,8028.436242095516,1
2380,13299.521905814843,1
2381,5443.465774882349,1
2382,15254.460830249922,1
2383,13183.563964302686,1
2384,18585.098703792257,1
2385,728.379157641951,1
2386,13597.21489707397,1
2387,11681.58188432811,1
2388,17227.92979052926,1
2389,9515.544807337412,1
2390,4759.002814356603,1
2391,4644.020140498374,1
2392,4652.955540512304,1
2393,11473.379843002933,1
2394,2365.0563928410397,1
2395,18545.9707555232,1
2396,8679.470224585904,1
2397,16149.815992247371,1
2398,15389.340464084871,1
2399,4418.69651351142,1
2400,11966.204661106056,1
2401,12331.568221910453,1
2402,6105.614124855626,1
2403,15555.353758568344,1
2404,827.0352403232008,1
2405,18869.703267742945,1
2406,2572.670187596863,1
2407,8576.723044475051,1
2408,9998.601214088081,1
2409,4117.801205518564,1
2410,17911.77229993684,1
2411,11307.289091283601,1
2412,2867.5638941700436,1
2413,7169.306750126761,1
2414,2325.8225621263805,1
2415,1888.4867908676727,1
2416,10619.993970466687,1
2417,2585.787781444616,1
2418,941.098766244892,1
2419,9385.969617232455,1
2420,11607.078839418313,1
2421,16239.77613016428,1
2422,6293.151036782798,1
2423,7119.900910756038,1
2424,15490.116569223765,1
2425,686.1784897798682,1
2426,7380.809652761018,1
2427,3511.779843113435,1
2428,1953.5540804757075,1
2429,8613.359702462929,1
2430,12620.969735007387,1
2431,9339.459323341205,1
2432,9968.20877269222,1
2433,13403.483716888051,1
2434,14273.093397563684,1
2435,9036.86208845964,1
2436,16296.525186343175,1
2437,17060.537376514254,1
2438,8595.394196781579,1
2439,1723.2070740191834,1
2440,6352.413730296772,1
2441,3406.493949586044,1
2442,12810.967810536602,1
2443,2869.5768669007107,1
2444,839.7270156888196,1
2445,11703.46390648999,1
2446,1150.4794710342733,1
2447,2704.8083250219706,1
2448,18106.01395982013,1
2449,18453.20029206263,1
2450,17094.145408045555,1
2451,10320.68158282012,1
2452,6417.906261967648,1
2453,7959.7776800570045,1
2454,1520.9329149790933,1
2455,17481.783217472326,1
2456,18188.305032680266,1
2457,802.5032133065178,1
2458,9205.4460876455,1
2459,3448.7746595964604,1
2460,2703.159534183192,1
2461,18367.733062022493,1
2462,5043.6372029004915,1
2463,7613.7340117559115,1
2464,16911.051891137187,1
2465,1658.563558359595,1
2466,2736.6966978138935,1
2467,12925.867992442329,1
2468,4908.919538737126,1
2469,6591.845111838835,1
2470,11195.581317544546,1
2471,9588.165226375422,1
2472,6048.72429002224,1
2473,3414.2123700840625,1
2474,6098.882589459922,1
2475,4149.353207110827,1
2476,16956.607505991553,1
2477,5441.745313408666,1
2478,14942.669454909035,1
2479,11774.338584212666,1
2480,900.3951100485599,1
2481,4727.557991518695,1
2482,14490.202902561705,1
2483,11812.48674042144,1
2484,16807.790575017752,1
2485,4057.3339830116875,1
2486,5932.018983639345,1
2487,18679.504894540987,1
2488,15776.319494792604,1
2489,3149.516855505369,1
2490,1147.5858512532811,1
2491,7820.807230926389,1
2492,7603.172931929136,1
2493,7955.8770679154595,1
2494,7941.459178872203,1
2495,9410.028639857379,1
2496,12327.548071671841,1
2497,16990.05672493368,1
2498,13293.60163728951,1
2499,18887.36142357574,1
2500,15225.075381683124,1
2501,932.2135558702547,1
2502,8908.847079702347,1
2503,12565.282260207845,1
2504,18257.7837570516,1
2505,3774.305535883302,1
2506,5259.263793579311,1
2507,11684.060273763042,1
2508,17975.91746720368,1
2509,8047.681185054087,1
2510,11861.715290376027,1
2511,9834.384795016807,1
2512,6370.468723331364,1
2513,2188.634229877175,1
2514,5395.420025796413,1
2515,16547.79444178401,1
2516,2170.396802568695,1
2517,17199.098720375663,1
2518,13890.940492862013,1
2519,10184.497561129076,1
2520,545.9180566853228,1
2521,7898.194381662134,1
2522,3225.2097354211587,1
2523,17017.644785419976,1
2524,3331.6089834014415,1
2525,4689.971103273429,1
2526,9820.678154136544,1
2527,2960.7564517866253,1
2528,8399.442637006929,1
2529,6148.99777097822,1
2530,16938.950980296522,1
2531,14477.073668927575,1
2532,7868.054109569538,1
2533,2297.773702460838,1
2534,5104.188334129925,1
2535,6080.339170810043,1
2536,8296.6200255408,1
2537,10699.235878569307,1
2538,4270.275021313123,1
2539,4193.986748189226,1
2540,5877.755716618783,1
2541,14562.644211027111,1
2542,6027.338167700501,1
2543,8530.107996188864,1
2544,387.411988113787,1
2545,1031.4832701950554,1
2546,11088.080316739137,1
2547,9708.777277863135,1
2548,12103.152646482707,1
2549,11013.03738220163,1
2550,4634.344051105493,1
2551,15292.957764727958,1
2552,15505.15715222379,1
2553,16233.174262126042,1
2554,10017.06962669042,1
2555,3729.3284295572316,1
2556,7068.118890983239,1
2557,16333.046600361022,1
2558,12363.383178588123,1
2559,7698.054173304259,1
2560,11060.829169545537,1
2561,13336.526140558626,1
2562,2182.341666332553,1
2563,5653.620666570764,1
2564,15150.628660383174,1
2565,15116.870668395582,1
2566,14449.875569144155,1
2567,17430.851699138777,1
2568,2132.28941532788,1
2569,17641.722266738187,1
2570,4219.030581715408,1
2571,16919.222827912647,1
2572,7850.408980569577,1
2573,11849.179467485576,1
2574,8398.14171144279,1
2575,9097.490833753282,1
2576,624.1008811171143,1
2577,4013.837564082676,1
2578,3823.969644642619,1
2579,7152.683551977021,1
2580,12243.40984069939,1
2581,7204.968527869491,1
2582,12143.560882287804,1
2583,4013.6348556913363,1
2584,12574.981314099456,1
2585,10479.555564661132,1
2586,10068.934915234471,1
2587,14294.2637646153,1
2588,2035.4963005835339,1
2589,3585.0592963674544,1
2590,10992.033152109969,1
2591,8973.480039626915,1
2592,16620.318153987075,1
2593,12959.770718388527,1
2594,7802.249105009635,1
2595,2748.9471095149647,1
2596,13997.819106154639,1
2597,15133.382547456982,1
2598,8991.900076586977,1
2599,12299.772400012296,1
2600,463.00313997085476,1
2601,6815.835932714677,1
2602,15978.658105689812,1
2603,5351.186143402213,1
2604,479.68457118922464,1
2605,9629.353221244555,1
2606,5749.497519183893,1
2607,17422.81814420094,1
2608,4903.554480612456,1
2609,12947.877171618926,1
2610,12582.8838754041,1
2611,958.5559137575219,1
2612,12067.513811009972,1
2613,14627.471055602096,1
2614,13115.518298552324,1
2615,9069.878188821727,1
2616,12887.107909529877,1
2617,2738.3329144857735,1
2618,10673.729043062585,1
2619,2037.8910917228088,1
2620,18520.348075975977,1
2621,10479.441361512681,1
2622,6065.691640169273,1
2623,15516.614100964382,1
2624,19317.164220646908,1
2625,12708.05862156132,1
2626,13886.121729558243,1
2627,1722.3090119137544,1
2628,3650.297178020692,1
2629,7594.138798001669,1
2630,13168.720865108648,1
2631,16506.12385488315,1
2632,12120.69516414838,1
2633,13829.886936104162,1
2634,8648.222908551857,1
2635,4104.101031147617,1
2636,11464.574248453302,1
2637,12914.15425029669,1
2638,1574.1802812966225,1
2639,13087.938266687292,1
2640,6005.917105019916,1
2641,15787.87410858459,1
2642,17796.73494807745,1
2643,1795.7825786386884,1
2644,16559.201956791083,1
2645,8868.351871108902,1
2646,688.4482474435816,1
2647,1608.994710469331,1
2648,15710.478525274468,1
2649,1766.608220706877,1
2650,15160.366860328299,1
2651,8925.221641069516,1
2652,7032.5651499067635,1
2653,7622.547669381468,1
2654,16957.766313938253,1
2655,10897.83528866762,1
2656,15669.315979289378,1
2657,15634.863577964266,1
2658,12029.438852857613,1
2659,4300.692986552424,1
2660,3089.7493403552826,1
2661,17899.59804620525,1
2662,13030.25485293098,1
2663,7164.705370349455,1
2664,10662.431971461372,1
2665,9284.759810013076,1
2666,1850.6546175118372,1
2667,9563.33330543632,1
2668,1599.483819223936,1
2669,14160.889051827146,1
2670,948.0789374919441,1
2671,8160.491788835357,1
2672,9676.500298152965,1
2673,8130.403068324412,1
2674,4291.782565557513,1
2675,16959.75232162001,1
2676,17342.01378586104,1
2677,5978.293934613109,1
2678,11025.585088227563,1
2679,638.8210503863427,1
2680,10004.150670870515,1
2681,13603.98658980828,1
2682,9906.26729610425,1
2683,1433.411101178226,1
2684,15785.793837693973,1
2685,14877.102415812296,1
2686,11432.45115455755,1
2687,15787.733285853468,1
2688,2841.2767758878526,1
2689,15921.496494872668,1
2690,13856.97129216142,1
2691,3391.165774640304,1
2692,1588.5278183839494,1
2693,5495.7780404799605,1
2694,17784.276185349485,1
2695,13555.616999821495,1
2696,7292.924251973833,1
2697,1219.3391426076635,1
2698,5879.414835853992,1
2699,4180.802464714032,1
2700,18771.365541064813,1
2701,9868.75485608688,1
2702,8047.6012745909675,1
2703,8453.976932076275,1
2704,436.6723749030462,1
2705,5431.141869958189,1
2706,12990.460995625253,1
2707,448.82509007464574,1
2708,1370.7502263893557,1
2709,17116.312592249,1
2710,12164.117489558876,1
2711,2954.058942347659,1
2712,10297.012559543771,1
2713,14070.141051997702,1
2714,15538.415821568417,1
2715,16327.485217266736,1
2716,15768.797275314342,1
2717,6248.552475732592,1
2718,8992.430985644633,1
2719,19713.01824637553,1
2720,8355.857090043197,1
2721,16101.21563807469,1
2722,4114.558121962888,1
2723,1643.6338410627268,1
2724,12507.767863252997,1
2725,8231.825778848757,1
2726,8104.851940696912,1
2727,5217.659862265103,1
2728,16176.989449541154,1
2729,13670.773872906671,1
2730,2560.9979130088254,1
2731,16027.657007626043,1
2732,8206.91885597511,1
2733,6815.596726703825,1
2734,18185.728750827577,1
2735,11639.495374598891,1
2736,17125.93111106569,1
2737,14235.847770166241,1
2738,6680.626789355592,1
2739,2844.8488234757465,1
2740,17014.607183322936,1
2741,13284.58365522498,1
2742,1033.4973695153112,1
2743,15876.21973360378,1
2744,13250.95720623675,1
2745,12566.372304157458,1
2746,14290.149985286202,1
2747,12734.487530886945,1
2748,13961.393086245162,1
2749,1717.9325196026841,1
2750,1085.9597655791836,1
2751,11174.630621530287,1
2752,1754.7039542238508,1
2753,2460.812831605666,1
2754,10333.421167406848,1
2755,9984.77624475365,1
2756,3700.6114677368973,1
2757,14785.157775663425,1
2758,14868.37884535521,1
2759,1153.3509770730932,1
2760,16448.177949537563,1
2761,10278.238620413736,1
2762,8060.227019825515,1
2763,5013.978782170841,1
2764,7013.254013008543,1
2765,14363.488878979948,1
2766,8596.736690796815,1
2767,11763.792119325493,1
2768,17186.748284741854,1
2769,3539.9188185466337,1
2770,14535.037549471459,1
2771,7608.321008328458,1
2772,1726.7264625173223,1
2773,17841.95292185969,1
2774,11248.95479161696,1
2775,4143.198635174553,1
2776,13102.54465901469,1
2777,701.9130172833914,1
2778,16822.0922312186,1
2779,16253.643275726408,1
2780,1158.8636845233518,1
2781,1994.9414084426503,1
2782,15308.78008773544,1
2783,5735.306561499766,1
2784,17397.87030775727,1
2785,14855.641679481816,1
2786,17868.869358962966,1
2787,2758.6568655811793,1
2788,15365.28975525646,1
2789,11563.510128196696,1
2790,7582.559859687887,1
2791,684.9494436186003,1
2792,5571.06600488593,1
2793,4269.742980160808,1
2794,13848.119533158297,1
2795,14357.029897261917,1
2796,7947.382810680773,1
2797,14965.177894050315,1
2798,11349.524112355266,1
2799,12741.921182775903,1
2800,13763.595315392682,1
2801,1702.8982515406633,1
2802,1248.7214750022442,1
2803,7338.529893445699,1
2804,12711.787612673572,1
2805,5707.255764429325,1
2806,15414.533992376164,1
2807,15297.321232394832,1
2808,11021.69519890554,1
2809,4089.7338598384335,1
2810,16013.013284883946,1
2811,10887.870026647563,1
2812,5793.084220205499,1
2813,6144.223022044253,1
2814,12518.420620734096,1
2815,4979.589829535401,1
2816,16484.84387404955,1
2817,17631.115070528263,1
2818,8783.698907857883,1
2819,7318.738416359211,1
2820,16537.80900235468,1
2821,8674.775089698907,1
2822,18323.854895690947,1
2823,4069.445859876438,1
2824,20659.17338819204,1
2825,5357.635331247833,1
2826,12662.991285817126,1
2827,8553.916297018364,1
2828,3626.996796103732,1
2829,9933.763627606604,1
2830,11014.659458936903,1
2831,13439.157070676767,1
2832,1868.7721188038656,1
2833,10688.11982555989,1
2834,3978.837320953774,1
2835,11919.533936846437,1
2836,2311.8891078165493,1
2837,377.6409118205808,1
2838,11065.580581945329,1
2839,14650.011729471742,1
2840,18194.20584599015,1
2841,14161.25314459362,1
2842,15755.0324805358,1
2843,481.8411168897525,1
2844,3814.827138077965,1
2845,16867.794290265643,1
2846,14941.208161329263,1
2847,8359.851552961542,1
2848,12228.349381259799,1
2849,16172.822810413292,1
2850,3759.936311465478,1
2851,1489.2887252076164,1
2852,16838.272504965316,1
2853,3300.6816883252313,1
2854,7677.151197337909,1
2855,10107.454821050054,1
2856,9610.289416956377,1
2857,13225.335531940784,1
2858,2410.5159763570714,1
2859,829.7262802038845,1
2860,11624.099315949243,1
2861,6677.022186279984,1
2862,9295.901072370547,1
2863,13400.443175753615,1
2864,7514.261037757027,1
2865,15730.576729414825,1
2866,16751.54346311861,1
2867,8543.371550180591,1
2868,1633.8196915212357,1
2869,8910.186845114398,1
2870,5859.858560218127,1
2871,13549.729249337885,1
2872,8710.202414908954,1
2873,16467.276317668802,1
2874,3573.580608513651,1
2875,11975.211517476519,1
2876,2007.447866733325,1
2877,4975.77651058323,1
2878,15429.55816674224,1
2879,11791.676061002065,1
2880,1660.5004912301604,1
2881,17785.125682311784,1
2882,13730.169803619114,1
2883,7186.833143801541,1
2884,5407.782137190696,1
2885,1875.7324286712264,1
2886,13898.360316754777,1
2887,2742.9076882373047,1
2888,7218.13602451272,1
2889,12323.905725306962,1
2890,16823.598154559313,1
2891,15690.734062113996,1
2892,6989.816115365937,1
2893,14347.095979445909,1
2894,5793.102503373392,1
2895,7429.963928860386,1
2896,18066.989410464765,1
2897,11717.934105699775,1
2898,14703.495389239079,1
2899,1449.8016166686214,1
2900,13416.926231922806,1
2901,1270.9777529858159,1
2902,1447.047615937275,1
2903,18301.41246772212,1
2904,7403.725194574585,1
2905,13650.521794760945,1
2906,15056.478657087138,1
2907,17988.456390636267,1
2908,14845.918273764895,1
2909,13786.599844649967,1
2910,10492.54035982958,1
2911,10008.48488537829,1
2912,12838.366403123917,1
2913,12948.042275216054,1
2914,6815.364603694886,1
2915,9879.328720260228,1
2916,1925.8807213856132,1
2917,3753.1629940296284,1
2918,7610.630013242652,1
2919,2501.075353719698,1
2920,8557.429275656845,1
2921,801.8721990343719,1
2922,3438.130167540238,1
2923,7787.340935535228,1
2924,5656.348484150046,1
2925,8964.962022928774,1
2926,6455.387269654845,1
2927,16570.089753869215,1
2928,12407.983118973365,1
2929,983.1085641076422,1
2930,15373.059620127073,1
2931,14743.837760506702,1
2932,13281.662802152225,1
2933,9544.430495300336,1
2934,5128.185098760577,1
2935,14692.243052457467,1
2936,11587.6791811239,1
2937,14449.960780390775,1
2938,9642.906018866794,1
2939,10959.72808380475,1
2940,18010.45464909164,1
2941,15144.88374616542,1
2942,11286.908046508826,1
2943,11866.172796956724,1
2944,1451.0963483766118,1
2945,4490.182101385305,1
2946,17434.94049312213,1
2947,6577.224760638984,1
2948,12357.691229876777,1
2949,6881.603696857675,1
2950,5889.326152296024,1
2951,3267.1028644045764,1
2952,4987.443457030413,1
2953,4853.040412866394,1
2954,3227.2550628425665,1
2955,2452.361070638524,1
2956,7863.046758831915,1
2957,4117.897077378792,1
2958,8625.74452638765,1
2959,5008.361155847089,1
2960,16322.307049447656,1
2961,10061.662702164303,1
2962,6410.599436481826,1
2963,11986.262671626735,1
2964,8636.441020871995,1
2965,3388.050626445863,1
2966,12465.063953814335,1
2967,16573.352859583225,1
2968,12263.562238804683,1
2969,10755.249066919449,1
2970,10687.651677091504,1
2971,2559.9367235819377,1
2972,6582.7357716876395,1
2973,12205.356597389664,1
2974,8083.8502966663755,1
2975,7831.419379815227,1
2976,10889.358248543202,1
2977,5667.42207432413,1
2978,2666.9845574050587,1
2979,10558.60617769881,1
2980,7373.495006815592,1
2981,16935.314333357008,1
2982,15945.05884435994,1
2983,645.970848468955,1
2984,1154.1530868796344,1
2985,4547.906651350084,1
2986,6339.241046644592,1
2987,18372.880633690398,1
2988,328.3808344427746,1
2989,1735.6460642388122,1
2990,1002.8983170232644,1
2991,19025.348358463114,1
2992,13840.701288628385,1
2993,7956.035413971339,1
2994,3519.7743525012834,1
2995,12233.980520944033,1
2996,5657.114742735844,1
2997,12457.361994049355,1
2998,11374.69664033805,1
2999,7595.597221995719,1
3000,2438.3783220033597,1
3001,9005.407412741264,1
3002,17141.06691082304,1
3003,8208.792190628616,1
3004,7411.592088517828,1
3005,6889.424399459996,1
3006,7041.62296287162,1
3007,13275.623556406777,1
3008,7488.943378454756,1
3009,6712.060533610775,1
3010,1506.1501990879203,1
3011,8613.301731072386,1
3012,6937.06013233347,1
3013,16449.936015087507,1
3014,8155.844043721599,1
3015,8116.334762599194,1
3016,14402.15567095573,1
3017,13256.732001281542,1
3018,3250.175028519506,1
3019,4247.198415590721,1
3020,12119.948213515432,1
3021,13564.598361080854,1
3022,12539.744504826424,1
3023,1593.418510636654,1
3024,10581.34242720826,1
3025,8529.149215979003,1
3026,10504.441665827562,1
3027,13088.32267061003,1
3028,4073.4505660236628,1
3029,13597.364064995742,1
3030,10014.426618574196,1
3031,8091.64468552612,1
3032,2572.0291657151715,1
3033,13984.704178654601,1
3034,9430.974079417561,1
3035,12993.297419975475,1
3036,4291.532019087061,1
3037,7714.4480536021065,1
3038,15614.739507100046,1
3039,1646.8550326019024,1
3040,4296.498076977504,1
3041,4667.623375107958,1
3042,11120.858587311772,1
3043,3269.7819189665247,1
3044,5411.33258989232,1
3045,4591.279111916879,1
3046,11365.04794446885,1
3047,8639.870045268293,1
3048,7577.975359194217,1
3049,14041.565748475772,1
3050,4783.237829202011,1
3051,10855.215474921164,1
3052,13845.6049874187,1
3053,8554.107360226462,1
3054,10362.312334009972,1
3055,10898.053624315737,1
3056,5874.855386444484,1
3057,3498.252199051811,1
3058,15461.1083648667,1
3059,7890.632918186965,1
3060,6888.475665039764,1
3061,15502.744039746784,1
3062,11939.105190976352,1
3063,6501.494712721301,1
3064,11563.513849362223,1
3065,11529.217729376755,1
3066,17206.812452882245,1
3067,12171.203404891683,1
3068,7637.119516992508,1
3069,3647.003499407539,1
3070,16871.78716696146,1
3071,16496.99637981994,1
3072,13602.183634605994,1
3073,12247.216156751405,1
3074,2811.6735032108986,1
3075,10693.742710752047,1
3076,7329.411146142487,1
3077,14208.158630803404,1
3078,18449.43810432249,1
3079,15599.704510078172,1
3080,17761.369079267777,1
3081,15257.939969050805,1
3082,14316.11181103495,1
3083,5881.9875297982335,1
3084,5626.367186148327,1
3085,15196.082067226856,1
3086,12822.506345758407,1
3087,16363.176477415738,1
3088,7196.850766041083,1
3089,3355.0114688771264,1
3090,11773.979440927505,1
3091,16283.124805337206,1
3092,358.6376620415164,1
3093,3589.9440920152497,1
3094,16098.326575961226,1
3095,10969.048632597154,1
3096,12328.246344022551,1
3097,11405.499091640077,1
3098,11125.283156002313,1
3099,11018.531066228274,1
3100,12024.02342154572,1
3101,2227.861117691598,1
3102,10905.862804032071,1
3103,15511.46830265742,1
3104,726.0225385575451,1
3105,5550.774643619693,1
3106,12460.553661608623,1
3107,1925.276528975977,1
3108,4009.604761822902,1
3109,1527.537457377159,1
3110,8598.281322643808,1
3111,541.8593685311569,1
3112,13290.367386095058,1
3113,18727.344429401932,1
3114,9452.777800423464,1
3115,8611.156506010886,1
3116,8084.1675256067365,1
3117,12187.786966022482,1
3118,16646.97791715643,1
3119,15795.809264708892,1
3120,5531.393143532373,1
3121,16129.294182303118,1
3122,17923.510044416547,1
3123,12481.344575068575,1
3124,11299.001520054413,1
3125,4983.52399968958,1
3126,9734.100936436012,1
3127,4899.297223907176,1
3128,18038.502584893806,1
3129,2390.558994811756,1
3130,6155.61559579977,1
3131,1326.4035014708797,1
3132,17100.656435603312,1
3133,13940.516265476503,1
3134,8214.709001690502,1
3135,9662.28643128579,1
3136,14905.332562864276,1
3137,16430.2002174358,1
3138,15199.539697935164,1
3139,14532.17991288076,1
3140,16119.261312770714,1
3141,12374.139181192371,1
3142,2700.316482287826,1
3143,6172.51855541899,1
3144,13475.633111719475,1
3145,16861.16815712488,1
3146,2034.661472162963,1
3147,6339.342307180542,1
3148,6683.298540658004,1
3149,15056.735365734077,1
3150,6840.549317780788,1
3151,11749.761256794918,1
3152,2955.343231445033,1
3153,9154.802614013995,1
3154,6779.126485844949,1
3155,9072.102430521843,1
3156,2552.077221132114,1
3157,12990.979042268862,1
3158,16704.77730882218,1
3159,9371.524862163362,1
3160,1558.6349692720587,1
3161,16001.981954579987,1
